price,area,bedrooms,bathrooms,stories,parking,mainroad_yes,guestroom_yes,basement_yes,hotwaterheating_yes,airconditioning_yes,prefarea_yes,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,area_bedrooms
0.25861018285781145,1.498724712097693,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,True,True,False,True,True,False,True,0.07085717406717855
0.25861018285781145,0.0689337794714814,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,True,False,False,False,True,True,False,True,0.09674300048618172
0.25861018285781145,-0.6229005427670081,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,True,True,False,False,True,False,True,-0.029449686009117373
0.25861018285781145,2.14443674618695,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,True,True,False,False,False,False,True,False,3.0095440402303493
0.25861018285781145,1.554071457876772,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,True,False,False,False,0.07347387476482105
0.2548643089943235,0.41485094059072614,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,True,True,False,0.019613452071679548
0.24737256126734758,0.8922166229352839,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,True,True,False,False,True,True,False,0.04218249558884613
0.23988081354037166,-0.9088587292922504,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,True,False,False,False,False,False,True,False,-0.042969306280270306
0.23988081354037166,-0.30004452572237966,1.4034193573588298,1.4218117367065486,-0.9293966635677897,1.5176924895404067,False,False,True,False,True,False,True,False,-0.4210882954683369
0.23988081354037166,0.9452572543069014,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,True,True,False,False,True,False,False,0.04469016709075353
0.20242207490549205,-0.8027774665490154,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,False,False,False,True,False,True,False,-0.037953963276455505
0.20242207490549205,1.3050111018709158,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,False,False,False,True,True,False,0.06169872162542979
0.18369270558805223,-0.9918788479608691,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,False,False,False,-0.046894357326734054
0.18369270558805223,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,False,True,-0.046894357326734054
0.18369270558805223,2.8870055853895953,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,True,False,False,-3.778694023539395
0.18369270558805223,0.4379120846653424,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,True,True,True,False,0.02070374402903059
0.1649633362706124,0.26264738969825846,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,True,False,True,-0.34376938055597867
0.14623396695317262,-0.7428184919550129,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,True,True,False,False,False,True,False,0.9722474422390737
0.14623396695317262,1.1297464069038319,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,True,False,False,False,1.5855079763554227
0.14623396695317262,2.5595373395300434,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,False,True,False,0.1210106041053265
0.14623396695317262,0.6685235254115056,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,False,False,True,False,False,0.03160666360254102
0.14248809308968463,-0.16167766127468175,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,False,False,False,True,False,0.21161386576119937
0.1275045976357328,1.3834189917246114,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,True,True,True,False,False,False,True,False,0.06540571428042334
0.10877522831829298,-0.341554585056689,1.4034193573588298,3.4138101853056977,0.22441012833299692,1.5176924895404067,True,False,True,False,False,False,True,False,-0.47934431626322027
0.10877522831829298,1.169411574712172,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,True,False,False,True,False,0.05528780491620567
0.10128348059131706,-1.0841234242593345,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,False,False,True,False,True,False,True,False,-0.05125552515613823
0.09004585900085317,0.36780620667850883,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,False,True,False,0.01738925647868342
0.07506236354690132,-0.4384113901700776,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,False,False,-0.02072735035030903
0.07131648968341336,-0.29082006809253313,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,-0.013749481823262358
0.07131648968341336,-0.4868397927267718,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,True,False,-0.02301696346074622
0.07131648968341336,-0.47530922068946363,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,True,False,False,False,True,False,0.6221145260825918
0.07131648968341336,0.11505606762071403,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,True,False,0.16147191248049655
0.07131648968341336,-0.17551434771945154,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,False,False,False,True,False,-0.008298022036507143
0.07131648968341336,0.5301566609638078,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,True,False,True,False,0.025064911858434763
0.07131648968341336,0.29954522021764457,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,False,True,False,True,False,-0.3920635758879072
0.07131648968341336,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,True,False,-0.046894357326734054
0.07131648968341336,-1.005715534405639,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.047548532501144686
0.07131648968341336,0.7238702711905848,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,False,False,True,0.03422336430018352
0.07131648968341336,-0.23270598502450002,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,True,True,False,False,False,True,False,-0.01100194609073773
0.07131648968341336,3.5742276788131613,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,False,False,False,False,0.1689834502287724
0.0675706158199254,-0.7981652377340921,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,True,False,True,False,True,False,True,False,-1.1201605450069372
0.0675706158199254,-0.07173919938367813,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,False,True,False,-0.10068018109647853
0.05258712036597355,-0.3692279579462286,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,False,False,True,0.4832687145032973
0.03385775104853374,-0.4568603054297706,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,True,False,False,False,False,False,False,True,-0.021599583916189862
0.03385775104853374,0.4102387117758029,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,False,True,True,False,0.01939539368020934
0.03385775104853374,0.7893639203624951,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,True,True,False,False,0.03731979345906048
0.03385775104853374,-0.15475931805229687,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,True,True,True,False,0.2025587041364628
0.015128381731093928,0.8530126780084362,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,False,True,0.04032899926134936
0.015128381731093928,1.3603578476499951,1.4034193573588298,-0.5701867118926005,2.53202371213457,1.5176924895404067,True,False,True,False,True,False,True,False,1.909152536326997
0.00014488627714207963,-0.7981652377340921,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,True,False,-1.1201605450069372
-0.0036009875863458824,1.852021439320815,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,True,False,True,False,True,False,-2.4240418444787997
-0.0036009875863458824,0.5398423414751465,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,True,False,True,False,False,False,0.0255228344805222
-0.0036009875863458824,2.3473748140435733,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,True,True,False,True,-3.07239141680994
-0.007346861449833845,0.5947278643727334,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,2.679409353022881,True,False,False,False,True,False,True,False,-0.7784171385433354
-0.04105972622122551,0.008974804877478978,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,True,False,False,False,True,False,True,False,0.00042431362230119723
-0.04105972622122551,0.39178979651610985,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,True,False,True,False,False,False,-0.5127990642177285
-0.04105972622122551,-0.7013084326207035,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,False,False,True,False,-0.033156678664110914
-0.04105972622122551,2.0830941029484706,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,True,True,True,False,False,False,True,False,2.9234545872779107
-0.04105972622122551,0.11505606762071403,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,True,True,False,-0.15059259922826454
-0.04105972622122551,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,True,True,False,-0.018110649652666528
-0.059789095538665314,-0.648267801249086,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,False,False,-0.030649007162203517
-0.07851846485610513,-0.4568603054297706,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,False,True,False,False,True,-0.021599583916189862
-0.07851846485610513,-0.586002712247622,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,True,False,True,False,False,False,True,False,-0.027705218877355706
-0.07851846485610513,0.2441984744385654,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,True,False,False,True,False,True,False,0.011545291587281833
-0.07851846485610513,-1.0518378225548715,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,True,True,False,1.376711328143975
-0.07851846485610513,-0.06482085616129324,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,True,False,-0.0030646206412221397
-0.08226433871959309,-0.29543229690745637,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,True,False,-0.4146154042689054
-0.09724783417354493,-0.5306559664685429,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,False,False,-0.025088518179713203
-0.09724783417354493,-0.6044516275073151,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,True,True,False,-0.02857745244323654
-0.11597720349098475,-0.6413494580267012,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,False,False,True,False,-0.030321919574998208
-0.11597720349098475,-0.6966962038057802,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,False,False,False,-0.0329386202726407
-0.11597720349098475,-1.199429144632416,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,False,False,-0.05670698494289343
-0.11597720349098475,0.07815823710132792,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,True,True,False,0.003695189494354325
-0.11597720349098475,0.09660715236102098,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,False,True,False,True,0.004567423060235159
-0.11597720349098475,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,True,True,False,-0.03555532097028321
-0.11597720349098475,1.498724712097693,1.4034193573588298,-0.5701867118926005,2.53202371213457,2.679409353022881,True,False,False,False,False,False,False,True,2.1033392723099413
-0.11972307735447271,-0.48453367831931016,-1.308862733990682,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,True,True,True,False,False,False,True,False,0.6341880749155739
-0.11972307735447271,-0.07404531379113975,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,True,False,False,-0.10391662669619425
-0.13470657280842455,-0.7566551783997827,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.03577337936175342
-0.13470657280842455,-0.7843285512893223,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,True,False,False,False,True,False,-0.03708172971057467
-0.13470657280842455,2.1721101190764895,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,False,True,False,0.10269369922182901
-0.13470657280842455,-0.7520429495848594,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,True,False,False,0.9843209910720557
-0.15343594212586437,-0.29543229690745637,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,True,False,True,False,-0.4146154042689054
-0.15343594212586437,0.33874916514449227,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,False,False,True,False,False,True,-0.4433761584280812
-0.15343594212586437,-0.5306559664685429,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,False,False,False,False,-0.025088518179713203
-0.15343594212586437,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,False,False,False,0.06758629819512543
-0.15343594212586437,-0.5122070512088498,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,True,False,-0.024216284613832368
-0.15718181598935232,0.5578300338533473,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,True,False,True,False,False,False,-0.7301229432114068
-0.15718181598935232,-0.9171607411591123,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,True,False,False,False,-0.043361811384916675
-0.15718181598935232,-0.7566551783997827,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.03577337936175342
-0.1721653114433042,-0.6459616868416244,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,True,True,False,False,False,True,False,0.8454751794927612
-0.19089468076074398,-0.5454150986762972,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,False,False,False,False,False,True,False,-0.025786305032417866
-0.19089468076074398,-0.11555537312544913,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,True,False,0.15124612159628872
-0.19464055462423197,-1.0472255937399484,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,True,True,False,-0.04951105802437656
-0.19464055462423197,-0.12477983075529565,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,False,True,False,True,-0.0058993797303348505
-0.19464055462423197,-0.1063309154956026,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,True,False,-0.005027146164454016
-0.20587817621469584,-0.09249422905083281,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,False,True,False,-0.1298081914939202
-0.2096240500781838,-0.5767782546177754,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,False,True,-0.027269102094415285
-0.22835341939562362,-0.30004452572237966,0.047278311684073836,1.4218117367065486,1.3782169202337835,0.35597562605793237,True,False,False,True,False,False,False,False,-0.014185598606202774
-0.22835341939562362,-1.4969179031949664,2.7595604030335856,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,False,True,False,False,False,True,False,-4.1308353722488915
-0.22835341939562362,-0.49606425035661833,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,True,True,False,False,False,True,False,-0.023453080243686638
-0.22835341939562362,-0.761267407214706,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,False,False,False,False,-1.0683774154114853
-0.22835341939562362,0.5993400931876567,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,True,False,0.8411254884208024
-0.2395910409860875,-0.5158968342607884,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,False,False,False,0.6752381409477132
-0.2470827887130634,-0.3461668138716123,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,False,False,False,False,True,False,0.453084842420842
-0.2470827887130634,2.4027215598226523,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,False,False,False,True,True,False,-3.1448327098078326
-0.2620662841670153,-0.8073896953639386,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,True,False,False,True,True,False,-0.03817202166792571
-0.26581215803050323,0.5578300338533473,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,False,False,False,-0.7301229432114068
-0.26581215803050323,0.5578300338533473,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,False,True,-0.7301229432114068
-0.26581215803050323,-0.30004452572237966,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,True,False,False,False,0.3927170982559314
-0.26581215803050323,-1.3723877251920384,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,True,True,False,True,False,False,True,-0.06488417462302626
-0.26581215803050323,-0.36461572913130536,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,False,False,-0.5117087722603777
-0.26581215803050323,1.2081542967575274,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,False,False,False,False,False,False,-1.581308135936647
-0.284541527347943,0.691584669486122,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,False,False,False,False,True,False,0.03269695555989206
-0.284541527347943,-1.0901193217187346,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,True,False,False,-0.051539001065049495
-0.30327089666538287,0.16117835576994666,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,False,False,True,0.007620240540818078
-0.30327089666538287,-0.05098416971652344,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,False,True,-0.0024104454668115137
-0.30327089666538287,0.32260636429226086,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,True,True,False,False,False,True,False,-0.42224744797036246
-0.30327089666538287,-1.1717557717428764,1.4034193573588298,3.4138101853056977,0.22441012833299692,-0.8057412374245417,False,False,False,False,False,False,True,False,-1.6444647321608872
-0.30327089666538287,-1.0135563233910085,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,True,False,True,False,False,True,-0.04791923176664404
-0.30327089666538287,-1.1085682369784278,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,False,False,False,False,False,True,False,-1.555786122728676
-0.30327089666538287,-0.341554585056689,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,False,False,False,False,False,False,False,True,0.44704806800435093
-0.30327089666538287,-0.5306559664685429,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,False,False,False,False,False,True,False,-0.7447328554399112
-0.30327089666538287,-1.3032042929681893,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,False,False,False,False,False,True,False,-0.06161329875097313
-0.30327089666538287,-0.253922237573147,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,True,False,False,False,True,False,True,False,-0.01200501469150069
-0.30327089666538287,-0.6966962038057802,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,True,False,False,False,False,True,-0.0329386202726407
-0.30327089666538287,0.29954522021764457,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,True,False,False,True,False,0.014161992284924336
-0.30327089666538287,0.8530126780084362,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,True,False,False,False,False,False,False,False,0.04032899926134936
-0.30327089666538287,-0.49421935883064905,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.023365856887098555
-0.30327089666538287,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,True,True,False,-0.03555532097028321
-0.30327089666538287,-1.386224411636808,0.047278311684073836,-0.5701867118926005,1.3782169202337835,0.35597562605793237,True,False,False,False,False,True,False,True,-0.06553834979743688
-0.30327089666538287,-0.30004452572237966,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,False,False,False,-0.014185598606202774
-0.30701677052887083,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,True,False,True,False,False,False,True,False,0.06758629819512543
-0.30701677052887083,-0.7843285512893223,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,True,False,-0.03708172971057467
-0.32200026598282266,-0.1432287460149887,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,True,False,-0.006771613296215684
-0.32200026598282266,-0.4937581359491567,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,False,False,True,False,-0.023344051047951533
-0.32200026598282266,-0.5094397139198958,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,True,False,False,False,True,False,-0.024085449578950244
-0.34072963530026246,-0.2391631053653926,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,False,True,False,-0.3356461316358414
-0.34072963530026246,0.3848714532937249,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,False,True,False,0.018196072527123193
-0.3444755091637504,0.4194631694056494,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,True,False,False,False,True,False,-0.5490197107166749
-0.3575860676859583,-0.7151451190654733,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,True,False,True,True,False,False,-0.03381085383852154
-0.3594590046177023,-0.6782472885460872,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.032066386706759875
-0.3594590046177023,-0.5122070512088498,-1.308862733990682,-0.5701867118926005,0.22441012833299692,0.35597562605793237,True,False,False,False,False,False,True,False,0.6704087214145203
-0.3594590046177023,0.2073006439191793,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,True,False,True,False,-0.27132808755808585
-0.3781883739351421,0.3456675083668772,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,False,False,True,False,False,False,False,True,0.48511647245207073
-0.3781883739351421,-0.07312286802815511,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,True,False,False,False,False,False,False,True,-0.003457125745868515
-0.3781883739351421,-0.3738401867611519,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.01767453286972611
-0.3781883739351421,-0.9918788479608691,1.4034193573588298,-0.5701867118926005,1.3782169202337835,1.5176924895404067,True,False,True,False,True,False,True,False,-1.3920219753830594
-0.3781883739351421,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,True,False,False,False,False,True,False,False,-0.018110649652666528
-0.3969177432525819,-0.7013084326207035,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,True,False,False,True,False,False,True,False,-0.033156678664110914
-0.3969177432525819,-0.779716322474399,0.047278311684073836,1.4218117367065486,-0.9293966635677897,0.35597562605793237,True,False,True,False,True,False,False,False,-0.036863671319104466
-0.3969177432525819,0.11505606762071403,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,2.679409353022881,True,False,False,False,False,False,True,False,0.005439656626115993
-0.4062824279113018,-0.30004452572237966,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,False,False,True,False,True,False,True,False,-0.014185598606202774
-0.4062824279113018,-0.779716322474399,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,True,False,True,False,-1.0942689802092112
-0.41564711257002174,-0.48453367831931016,1.4034193573588298,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,False,False,True,False,False,False,False,True,-0.6800039434455962
-0.41564711257002174,0.6131767796324264,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,False,False,False,False,True,False,True,False,0.028989962904898515
-0.41564711257002174,-0.30004452572237966,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,False,False,True,False,True,False,True,False,-0.014185598606202774
-0.41564711257002174,-0.5491048817282359,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,False,False,-0.02596075174559404
-0.41564711257002174,-0.5075948223939265,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,True,False,True,0.6643719469980293
-0.4531058512049013,0.972930627196441,0.047278311684073836,1.4218117367065486,-0.9293966635677897,2.679409353022881,True,True,True,False,False,False,False,False,0.04599851743957478
-0.4531058512049013,0.16117835576994666,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,False,True,False,0.22620082447481138
-0.4531058512049013,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,True,False,-0.046894357326734054
-0.4531058512049013,-0.8581242123280945,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,True,False,False,True,False,False,False,False,1.1231668026513504
-0.4531058512049013,-0.6155209766631309,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,True,False,True,False,False,False,0.8056324683439202
-0.4531058512049013,1.3511333900201485,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,True,False,False,False,True,False,True,False,0.06387930554013188
-0.4531058512049013,-1.386224411636808,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,True,False,True,False,False,True,False,True,-1.9454541729344512
-0.47183522052234117,-0.6321250003968546,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,True,True,True,False,False,False,True,False,0.827364856243288
-0.47183522052234117,-0.9088587292922504,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,True,False,False,False,False,False,False,False,-1.2755099337932927
